variety_num,year,price,ratings
2,2013,18.0,2
10,2008,18.0,2
15,2013,18.0,3
20,2010,18.0,3
42,2015,18.0,3
26,2016,18.0,3
31,2013,18.0,3
50,2012,18.0,2
10,2012,18.0,3
24,2009,18.0,2
9,2014,18.0,3
26,2015,18.0,2
2,2014,18.0,2
51,2013,18.0,3
34,2013,18.0,2
2,2006,18.0,2
77,2016,18.0,2
4,2008,18.0,3
16,1998,18.0,3
10,2004,18.0,3
3,2010,18.0,2
7,2013,17.0,3
23,2012,17.0,2
15,2010,17.0,3
30,2012,17.0,3
3,2016,17.0,2
35,2014,17.0,3
10,2010,17.0,2
14,2013,17.0,2
106,2012,17.0,2
1,2013,17.0,3
30,2014,17.0,3
20,2015,17.0,2
5,2009,17.0,2
64,2011,17.0,3
8,2007,17.0,2
17,2013,17.0,2
9,2014,17.0,3
110,2013,17.0,3
6,2009,17.0,3
9,2016,17.0,3
7,2014,17.0,2
8,2011,17.0,3
8,2012,17.0,2
36,2015,17.0,3
58,2007,17.0,2
2,2011,17.0,3
8,2006,17.0,3
14,2010,17.0,2
31,2012,17.0,2
15,2010,17.0,2
10,2012,17.0,3
30,2012,17.0,3
4,2014,17.0,3
5,2014,17.0,2
8,2012,17.0,3
46,2007,17.0,2
4,2012,17.0,3
18,2010,17.0,3
10,2012,17.0,3
34,2015,17.0,3
39,2016,17.0,3
8,2010,17.0,2
2,2013,17.0,3
24,2013,17.0,3
5,2015,17.0,3
2,2007,17.0,2
3,2010,17.0,2
3,2003,17.0,2
7,2013,17.0,3
12,2009,17.0,4
3,2014,17.0,3
7,2014,17.0,3
18,2010,17.0,3
22,2012,17.0,3
1,2011,17.0,2
30,2016,17.0,2
12,2015,17.0,3
1,2015,17.0,1
2,2007,17.0,2
9,2015,17.0,2
7,2011,17.0,3
5,2010,17.0,3
3,2011,17.0,2
40,2005,17.0,3
73,2015,17.0,2
3,2015,17.0,2
2,2012,17.0,3
23,2011,17.0,2
33,2015,17.0,3
9,2007,17.0,3
18,2011,17.0,3
125,2013,17.0,3
9,2011,17.0,3
2,2011,17.0,3
33,2014,17.0,3
30,2011,17.0,2
3,2013,17.0,3
18,2014,17.0,3
16,2007,17.0,2
7,2012,17.0,2
9,2016,17.0,2
37,2011,17.0,2
14,2015,17.0,3
46,2013,17.0,2
63,2014,17.0,2
125,2014,17.0,3
37,2015,17.0,2
12,2014,17.0,3
3,2014,17.0,3
4,2012,17.0,2
24,2006,17.0,3
5,2011,17.0,3
5,2010,17.0,2
38,2013,17.0,2
45,2012,17.0,2
7,2014,17.0,3
7,2014,17.0,2
107,2016,17.0,2
3,2012,17.0,2
12,2014,17.0,2
1,2012,17.0,2
36,2015,17.0,2
189,2010,17.0,2
62,2012,17.0,2
64,2015,17.0,2
103,2009,17.0,1
2,2000,17.0,2
48,2011,17.0,2
7,2014,17.0,3
18,2014,17.0,3
3,2013,17.0,2
30,2012,17.0,2
3,2012,17.0,2
15,2015,17.0,3
8,2016,17.0,2
40,2010,17.0,3
106,2013,17.0,1
5,2015,17.0,3
2,2014,17.0,3
161,2004,17.0,1
21,2014,17.0,3
35,2013,17.0,3
30,2015,17.0,3
8,2012,17.0,3
36,2016,17.0,2
38,2014,17.0,3
4,2015,17.0,2
2,2015,17.0,2
2,2015,17.0,3
13,2012,17.0,3
15,2013,17.0,3
12,2012,17.0,3
14,2012,17.0,3
2,2013,17.0,1
3,2013,17.0,2
18,2011,17.0,3
8,2010,17.0,3
10,2006,17.0,2
3,2010,17.0,3
7,2015,17.0,3
9,2016,17.0,3
8,2015,17.0,3
13,2008,17.0,3
3,2007,17.0,1
7,2016,17.0,2
9,2016,17.0,2
7,2009,17.0,3
5,2015,17.0,2
14,2015,17.0,2
112,2012,17.0,3
17,2011,17.0,3
5,2006,17.0,2
18,2016,17.0,3
53,2012,17.0,2
23,2015,17.0,2
4,2008,17.0,2
19,2012,17.0,3
5,2015,17.0,3
2,2014,17.0,2
9,2016,17.0,3
17,2012,17.0,3
3,2015,17.0,3
3,2013,17.0,3
9,2009,17.0,2
116,2012,17.0,3
37,2014,17.0,3
9,2012,17.0,1
37,2007,17.0,2
8,2014,17.0,3
9,2014,17.0,3
28,2008,17.0,2
46,2007,17.0,2
9,2011,17.0,2
7,2016,17.0,2
2,2012,17.0,1
7,2012,17.0,3
4,2006,17.0,2
3,2012,17.0,3
14,2011,17.0,2
3,2014,17.0,2
35,2013,17.0,3
5,2014,17.0,3
1,2010,17.0,2
5,2015,17.0,2
9,2015,17.0,3
32,2008,17.0,1
2,2005,17.0,2
2,2008,17.0,1
21,2009,17.0,3
18,2011,17.0,3
19,2014,17.0,2
20,2011,17.0,3
12,2014,17.0,3
8,2006,17.0,2
9,2014,17.0,2
9,2016,17.0,2
3,2014,17.0,3
35,2015,17.0,3
9,2016,17.0,2
5,2013,17.0,3
67,2015,17.0,3
14,2015,17.0,3
18,2013,17.0,2
12,2014,17.0,3
9,2014,17.0,3
7,2011,17.0,3
4,2013,17.0,3
5,2011,17.0,3
7,2008,17.0,2
4,2013,17.0,3
3,2011,17.0,2
13,2012,17.0,2
39,2016,17.0,2
57,2013,17.0,2
36,2015,17.0,2
37,2015,17.0,2
32,2013,17.0,2
3,2011,17.0,2
33,2013,17.0,2
2,2014,17.0,2
35,2014,17.0,3
8,2010,17.0,2
20,2011,17.0,3
1,2015,17.0,2
18,2014,17.0,2
37,2014,17.0,3
7,2016,17.0,3
9,2014,17.0,2
7,2015,17.0,3
5,2011,17.0,3
12,2015,17.0,3
9,2014,17.0,2
1,2010,17.0,2
8,2011,17.0,2
32,2005,17.0,2
3,2012,17.0,3
107,2014,17.0,3
39,2015,17.0,3
38,2009,17.0,2
2,2007,17.0,2
9,2012,17.0,2
2,2007,17.0,2
3,2006,17.0,2
18,2015,17.0,3
8,2011,17.0,3
18,2016,17.0,3
14,2016,17.0,3
148,2010,17.0,3
8,2009,17.0,1
268,2011,17.0,3
3,2011,17.0,3
42,2013,17.0,2
3,2011,17.0,2
18,2013,17.0,2
3,2015,17.0,2
33,2013,17.0,2
19,2013,17.0,2
30,2014,17.0,2
70,2007,17.0,3
9,2014,17.0,2
14,2015,17.0,3
71,2012,17.0,2
50,2012,17.0,3
2,2014,17.0,2
30,2011,17.0,3
3,2012,17.0,2
12,2015,17.0,2
3,2009,17.0,2
1,2011,17.0,2
9,2014,17.0,3
7,2009,17.0,2
9,2016,17.0,2
7,2013,17.0,2
7,2011,17.0,3
35,2014,17.0,3
2,2010,17.0,3
4,2009,17.0,2
9,2016,17.0,3
10,2010,17.0,1
26,2015,17.0,3
3,2011,17.0,3
3,2012,17.0,3
1,2016,17.0,2
37,2013,17.0,2
34,2008,17.0,2
7,2014,17.0,3
5,2010,17.0,3
2,2013,17.0,2
3,2011,17.0,2
22,2010,17.0,3
72,2015,17.0,3
5,2014,17.0,3
20,2012,17.0,2
8,2012,17.0,3
8,2011,17.0,2
132,2014,17.0,2
32,2010,17.0,2
62,2012,17.0,2
14,2014,17.0,2
3,2012,17.0,2
12,2016,17.0,2
16,2015,17.0,2
33,2016,17.0,2
49,2016,17.0,3
3,2011,17.0,2
37,2015,17.0,2
14,2015,17.0,3
25,2014,17.0,3
9,2014,17.0,2
74,2009,17.0,3
15,2010,17.0,3
2,2007,17.0,2
19,2013,17.0,3
107,2015,17.0,3
19,2013,17.0,3
2,1999,17.0,2
5,2012,17.0,2
48,2012,17.0,2
192,2013,17.0,2
2,2009,17.0,3
28,2013,17.0,2
5,2007,17.0,3
24,2013,17.0,3
3,2014,17.0,3
10,2014,17.0,2
8,2014,17.0,2
20,2015,17.0,3
10,2014,17.0,3
37,2015,17.0,2
2,2014,17.0,2
107,2016,17.0,3
25,2013,17.0,3
8,2013,17.0,2
4,2014,17.0,3
3,2014,17.0,3
9,2014,17.0,3
95,2015,17.0,4
30,2012,17.0,2
58,2010,17.0,2
9,2006,17.0,2
3,2015,17.0,2
2,2016,17.0,2
3,2011,17.0,3
62,2006,17.0,3
35,2013,17.0,1
7,2014,17.0,3
12,2014,17.0,2
3,2011,17.0,2
38,2014,17.0,1
24,2006,17.0,3
15,2013,17.0,3
20,2015,17.0,2
12,2012,17.0,2
2,2013,17.0,3
25,2013,17.0,3
34,2013,17.0,3
19,2011,17.0,3
2,2011,17.0,2
7,2013,17.0,2
3,2012,17.0,3
30,2013,17.0,3
42,2014,17.0,2
25,2014,17.0,3
9,2016,17.0,3
8,2011,17.0,2
46,2012,17.0,2
109,2014,17.0,2
3,2014,17.0,3
3,2013,17.0,2
6,2013,17.0,4
36,2013,17.0,2
71,2014,17.0,3
8,2009,17.0,2
17,2012,17.0,1
4,2013,17.0,3
3,2011,17.0,2
3,2008,17.0,2
116,2013,17.0,3
3,2013,17.0,2
2,2015,17.0,3
7,2016,17.0,3
52,2012,17.0,2
58,2006,17.0,1
13,2010,17.0,2
71,2014,17.0,3
7,2012,17.0,4
2,2015,17.0,2
8,2005,17.0,2
2,2009,17.0,2
9,2016,17.0,4
2,2011,17.0,3
62,2008,17.0,3
7,2011,17.0,4
20,2015,17.0,3
35,2013,17.0,2
10,2008,17.0,2
3,2010,17.0,2
113,2004,17.0,2
89,2008,17.0,3
93,2011,17.0,2
6,2005,17.0,1
17,2004,17.0,1
69,2006,17.0,1
4,2014,17.0,3
7,2014,17.0,3
2,2008,17.0,1
66,2016,17.0,3
14,2014,17.0,3
9,2010,17.0,2
3,2014,17.0,2
5,2012,17.0,2
9,2015,17.0,3
7,2011,17.0,2
10,2012,17.0,2
8,2015,17.0,2
21,2009,17.0,3
7,2014,17.0,2
9,2013,17.0,2
4,2010,17.0,2
106,2011,17.0,2
128,2015,17.0,3
9,2016,17.0,3
33,2016,17.0,3
182,2010,17.0,2
3,2013,17.0,3
2,2008,17.0,3
7,2013,17.0,2
14,2015,17.0,3
12,2015,17.0,2
3,2015,17.0,3
7,2015,17.0,3
7,2014,17.0,3
3,2012,17.0,3
12,2013,17.0,3
1,2014,17.0,2
14,2015,17.0,3
108,2015,17.0,3
2,2007,17.0,2
20,2014,17.0,3
77,2016,17.0,3
18,2011,17.0,3
54,2015,17.0,4
5,2005,17.0,3
2,2014,17.0,3
54,2013,17.0,2
4,2008,17.0,2
8,2007,17.0,3
2,2007,17.0,3
25,2012,17.0,1
16,2010,17.0,3
24,2007,17.0,3
10,2011,17.0,2
46,2012,17.0,3
3,2009,17.0,1
30,2011,17.0,3
124,2013,17.0,3
2,2007,17.0,2
20,2015,17.0,2
4,2009,17.0,2
20,2015,17.0,2
3,2015,17.0,2
14,2014,17.0,2
24,2009,17.0,3
13,2011,17.0,3
63,2015,17.0,2
10,2010,17.0,2
7,2011,17.0,3
4,2014,17.0,2
7,2014,17.0,2
2,2014,17.0,3
9,2016,17.0,3
9,2016,17.0,3
4,2011,17.0,2
9,2016,17.0,3
10,2012,17.0,2
50,2013,17.0,3
2,2015,17.0,3
2,2012,17.0,2
144,2012,17.0,3
8,2013,17.0,3
2,2014,17.0,2
62,2007,17.0,3
148,2009,17.0,2
12,2014,17.0,3
5,2008,17.0,3
14,2015,17.0,3
12,2010,17.0,2
1,2016,17.0,3
18,2010,17.0,2
37,2014,17.0,3
3,2008,17.0,2
34,2010,17.0,2
40,2010,17.0,3
8,2014,17.0,3
9,2016,17.0,3
16,2013,17.0,3
5,2015,17.0,3
9,2014,17.0,2
35,2014,17.0,3
22,2011,17.0,3
9,2014,17.0,2
7,2013,17.0,2
21,2009,17.0,2
10,2009,17.0,2
5,2010,17.0,2
22,2007,17.0,2
3,2012,17.0,2
2,2006,17.0,2
4,2006,17.0,2
7,2012,17.0,3
8,2007,17.0,1
1,2010,17.0,2
17,2010,17.0,3
5,2015,17.0,3
7,2014,17.0,3
9,2011,17.0,2
7,2012,17.0,2
5,2014,17.0,2
9,2015,17.0,2
4,2009,17.0,2
36,2014,17.0,2
52,2015,17.0,3
2,2014,17.0,3
50,2014,17.0,2
34,2016,17.0,2
48,2012,17.0,3
20,2011,17.0,2
1,2014,17.0,2
23,2013,17.0,2
2,2013,17.0,3
14,2016,17.0,3
2,2012,17.0,2
35,2007,17.0,3
6,2013,17.0,2
110,2013,17.0,3
4,2012,17.0,3
20,2006,17.0,3
3,2009,17.0,2
13,2013,17.0,3
8,2013,17.0,2
9,2014,17.0,2
3,2011,17.0,2
9,2013,17.0,2
4,2013,17.0,3
3,2012,17.0,2
124,2013,17.0,3
10,2012,17.0,1
31,2012,17.0,2
7,2007,17.0,2
50,2015,17.0,3
14,2014,17.0,3
42,2005,17.0,1
3,2011,17.0,3
33,2016,17.0,3
7,2014,17.0,3
13,2014,17.0,3
8,2011,17.0,2
3,2013,17.0,3
2,2013,17.0,3
15,2005,17.0,3
3,1996,17.0,2
62,2013,17.0,2
1,2014,17.0,2
7,2013,17.0,3
62,2006,17.0,2
50,2012,17.0,3
7,2013,17.0,3
36,2013,17.0,2
9,2016,17.0,2
7,2013,17.0,2
5,2006,17.0,2
15,2012,17.0,2
2,2016,17.0,2
8,2013,17.0,3
3,2014,17.0,2
24,2014,17.0,3
9,2015,17.0,3
63,2015,17.0,3
4,2014,17.0,3
4,2014,17.0,3
10,2014,17.0,3
20,2011,17.0,3
3,2013,17.0,3
31,2013,17.0,2
3,2012,17.0,3
15,2009,17.0,2
9,2014,17.0,3
9,2015,17.0,3
13,2014,17.0,3
46,2012,17.0,3
8,2011,17.0,2
22,2007,17.0,3
14,2015,17.0,2
40,2014,17.0,3
37,2016,17.0,3
39,2016,17.0,3
15,2010,17.0,2
22,2012,17.0,2
62,2010,17.0,2
5,2013,17.0,2
5,2014,17.0,3
2,2014,17.0,2
2,2007,17.0,2
31,2013,17.0,2
14,2007,17.0,2
9,2016,17.0,3
16,2011,17.0,2
10,2008,17.0,3
219,2007,17.0,2
7,2011,17.0,4
12,2013,17.0,3
246,2015,17.0,2
9,2016,17.0,2
3,2016,17.0,2
18,2015,17.0,2
8,2012,17.0,2
50,2012,17.0,3
26,2005,17.0,3
8,2005,17.0,3
17,2013,17.0,3
9,2013,17.0,3
15,2013,17.0,3
9,2014,17.0,2
14,2008,17.0,3
8,2011,17.0,2
5,2015,17.0,2
3,2012,17.0,2
13,2014,17.0,3
34,2013,17.0,2
38,2013,17.0,3
9,2013,17.0,1
2,2012,17.0,2
36,2014,17.0,2
3,2006,17.0,3
7,2013,17.0,2
28,2013,17.0,3
42,2012,17.0,2
46,2011,17.0,4
9,2016,17.0,2
30,2009,17.0,2
8,2008,17.0,2
2,2015,17.0,2
14,2014,17.0,3
8,2012,17.0,3
12,2014,17.0,2
9,2014,17.0,2
240,2015,17.0,2
1,2014,17.0,2
2,2008,17.0,2
15,2012,17.0,3
127,2015,17.0,2
13,2011,17.0,1
3,2012,17.0,3
2,2014,17.0,2
7,2012,17.0,3
9,2015,17.0,2
3,2013,17.0,3
14,2014,17.0,3
3,2014,17.0,3
20,2015,17.0,2
5,2007,17.0,2
50,2011,17.0,2
30,2012,17.0,2
21,2011,17.0,3
92,2013,17.0,2
138,2011,17.0,2
10,2006,17.0,3
10,2005,17.0,2
2,2012,17.0,3
2,2014,17.0,3
3,2013,17.0,2
15,2007,17.0,2
34,2016,17.0,3
1,2012,17.0,4
1,2016,17.0,2
9,2016,17.0,2
3,2006,17.0,3
13,2012,17.0,3
10,2008,17.0,1
3,2012,17.0,3
110,2013,17.0,3
9,2015,17.0,2
41,2015,17.0,3
9,2015,17.0,3
8,2012,17.0,3
8,2012,17.0,3
7,2011,17.0,3
8,2013,17.0,2
7,2012,17.0,2
3,2013,17.0,3
13,1997,17.0,3
13,1998,17.0,3
73,2014,17.0,2
2,2008,17.0,2
7,2013,17.0,3
20,2011,17.0,3
2,2013,17.0,3
15,2010,17.0,2
3,2011,17.0,3
33,2016,17.0,3
20,2015,17.0,3
3,2014,17.0,2
18,2009,17.0,3
14,2008,17.0,3
21,2014,17.0,3
17,2012,17.0,1
3,2012,17.0,2
10,2014,17.0,2
51,2013,17.0,3
8,2009,17.0,2
2,2011,17.0,2
16,2008,17.0,3
23,2012,17.0,2
30,2014,17.0,2
68,2015,17.0,3
3,2009,17.0,3
21,2008,17.0,1
15,2009,17.0,3
5,2015,17.0,3
5,2009,17.0,3
5,2016,17.0,3
2,2006,17.0,1
36,2001,17.0,2
7,2013,17.0,3
7,2015,17.0,3
12,2015,17.0,2
13,2012,17.0,3
3,2015,17.0,3
7,2015,17.0,4
37,2016,17.0,3
52,2014,17.0,2
9,2016,17.0,2
9,2015,17.0,3
2,2014,17.0,3
5,2014,17.0,2
10,2011,17.0,3
52,2012,17.0,2
8,2013,17.0,3
10,2011,17.0,3
7,2016,17.0,3
33,2013,17.0,4
56,2009,17.0,3
10,2007,17.0,2
8,2012,17.0,3
14,2010,17.0,2
4,2014,17.0,2
33,2016,17.0,3
35,2013,17.0,2
404,2015,17.0,3
62,2015,17.0,3
97,2014,17.0,2
63,2013,17.0,2
4,2013,17.0,2
2,2013,17.0,2
23,2007,17.0,2
57,2015,17.0,3
22,2013,17.0,3
18,2011,17.0,2
62,2007,17.0,2
9,2013,17.0,2
96,2013,17.0,3
127,2014,17.0,3
18,2015,17.0,3
15,2009,17.0,1
20,2015,17.0,3
3,2006,17.0,1
18,2014,17.0,3
96,2013,17.0,3
8,2011,17.0,2
22,2006,17.0,1
15,2011,17.0,2
12,2013,17.0,2
10,2011,17.0,3
5,2015,17.0,3
25,2012,17.0,1
10,2004,17.0,2
2,2014,17.0,2
4,2012,17.0,1
3,2013,17.0,2
18,2013,17.0,3
8,2010,17.0,3
1,2008,17.0,2
37,2015,17.0,2
13,2013,17.0,2
11,2014,17.0,2
22,2008,17.0,2
10,2005,17.0,3
3,2010,17.0,2
30,2013,17.0,2
13,2014,17.0,3
170,2011,17.0,2
1,2012,17.0,2
68,2010,17.0,2
5,2009,17.0,2
8,2012,17.0,2
8,2008,17.0,3
6,2013,17.0,3
2,2015,17.0,2
12,2016,17.0,3
37,2016,17.0,2
8,2013,17.0,2
114,2015,17.0,2
10,2013,17.0,2
7,2014,17.0,2
20,2008,17.0,3
33,2014,17.0,3
1,2014,17.0,2
1,2013,17.0,2
71,2012,17.0,3
144,2012,17.0,3
7,2013,17.0,2
199,2008,17.0,2
9,2015,17.0,3
14,2012,17.0,2
37,2011,17.0,2
2,2009,17.0,3
7,2014,17.0,3
10,2005,17.0,2
20,2013,17.0,3
3,2013,17.0,2
20,2015,17.0,2
12,2013,17.0,3
7,2006,17.0,3
28,2015,17.0,3
1,2006,17.0,1
22,2010,17.0,3
10,2013,17.0,2
208,2003,17.0,1
14,2013,17.0,2
18,2015,17.0,3
4,2006,17.0,2
9,2013,17.0,2
14,2012,17.0,2
9,2014,17.0,2
2,2012,17.0,2
25,2013,17.0,2
3,2014,17.0,2
3,2012,17.0,2
3,2009,17.0,2
8,2014,17.0,3
51,2012,17.0,3
20,2013,17.0,2
26,2014,17.0,3
7,2014,17.0,2
22,2005,17.0,2
2,2010,17.0,2
10,2006,17.0,2
2,2011,17.0,2
3,2006,17.0,3
34,2006,17.0,2
9,2011,17.0,2
14,2014,17.0,2
7,2011,17.0,3
42,2006,17.0,3
62,2009,17.0,2
3,2009,17.0,2
7,2013,17.0,2
79,2007,17.0,2
14,2012,17.0,2
3,2005,17.0,1
3,2013,17.0,3
1,2008,17.0,2
9,2008,17.0,2
17,2012,17.0,3
7,2014,17.0,2
8,2013,17.0,2
2,2008,17.0,2
71,2012,17.0,2
17,2010,17.0,2
140,2006,17.0,3
9,2013,17.0,3
125,2013,17.0,2
38,2015,17.0,3
15,2011,17.0,3
25,2014,17.0,2
23,2012,17.0,2
2,2016,17.0,1
7,2014,17.0,2
88,2012,17.0,2
7,2012,17.0,2
9,2015,17.0,2
7,2015,17.0,2
3,2014,17.0,2
8,2011,17.0,2
1,2013,17.0,2
5,2014,17.0,2
32,2009,17.0,3
15,2011,17.0,3
20,2015,17.0,3
15,2009,17.0,2
8,2010,17.0,2
34,2014,17.0,3
3,2016,17.0,3
10,2004,17.0,2
15,2006,17.0,3
4,2013,17.0,3
8,2014,17.0,2
28,2015,17.0,3
37,2015,17.0,3
280,2012,17.0,2
15,2007,17.0,3
3,2012,17.0,2
14,2016,17.0,2
20,2014,17.0,3
3,2013,17.0,2
3,2012,17.0,3
15,2005,17.0,2
33,2013,17.0,3
15,2009,17.0,3
5,2005,17.0,2
2,2009,17.0,2
57,2013,17.0,2
5,2015,17.0,2
188,2013,17.0,3
5,2015,17.0,2
3,2013,17.0,3
15,2009,17.0,2
20,2011,17.0,2
56,2007,17.0,3
40,2012,17.0,1
6,2014,17.0,2
8,2005,17.0,1
2,2012,17.0,2
9,2016,17.0,3
1,2013,17.0,3
9,2015,17.0,2
8,2009,17.0,3
10,2005,17.0,2
2,2015,17.0,3
16,2012,17.0,3
2,2001,17.0,2
5,2012,17.0,3
2,2014,17.0,2
7,2015,17.0,4
2,2013,17.0,3
9,2012,17.0,2
6,2007,17.0,3
14,2012,17.0,2
17,2014,17.0,2
2,2013,17.0,2
2,2013,17.0,3
8,2014,17.0,3
22,2011,17.0,2
212,2011,17.0,3
9,2013,17.0,2
37,2007,17.0,3
2,2013,17.0,2
17,2007,17.0,2
23,2013,17.0,2
12,2016,17.0,3
11,2012,17.0,3
10,2013,17.0,1
8,2012,17.0,2
16,2012,17.0,2
7,2016,17.0,3
25,2009,16.0,2
25,2015,16.0,2
52,2012,16.0,2
3,2013,16.0,3
2,2010,16.0,3
7,2011,16.0,3
9,2009,16.0,2
9,2014,16.0,3
9,2013,16.0,2
35,2015,16.0,2
14,2012,16.0,2
3,2013,16.0,3
9,2014,16.0,3
21,2011,16.0,3
10,2007,16.0,3
79,2013,16.0,2
4,2007,16.0,2
20,2011,16.0,2
9,2016,16.0,2
52,2015,16.0,2
4,2010,16.0,1
3,2012,16.0,2
22,2005,16.0,2
1,2007,16.0,2
54,2012,16.0,3
33,2011,16.0,3
63,2014,16.0,3
13,2011,16.0,2
3,2013,16.0,3
292,2014,16.0,3
7,2009,16.0,2
19,2014,16.0,3
1,2009,16.0,2
63,2010,16.0,3
8,2010,16.0,2
128,2011,16.0,2
7,2013,16.0,2
249,2011,16.0,3
7,2013,16.0,3
9,2014,16.0,2
7,2014,16.0,2
17,2013,16.0,3
17,2014,16.0,2
7,2011,16.0,3
46,2015,16.0,4
14,2010,16.0,3
10,2013,16.0,2
2,2014,16.0,3
4,2008,16.0,2
117,2012,16.0,2
8,2012,16.0,2
32,2010,16.0,3
5,2015,16.0,3
6,2012,16.0,2
32,2010,16.0,3
5,2009,16.0,3
29,2010,16.0,3
4,2012,16.0,2
28,2013,16.0,2
1,2013,16.0,3
7,2013,16.0,2
143,2013,16.0,2
3,2009,16.0,3
3,2010,16.0,2
10,2009,16.0,3
26,2016,16.0,3
30,2012,16.0,2
128,2014,16.0,3
25,2009,16.0,2
15,2013,16.0,3
36,2015,16.0,3
3,2014,16.0,3
49,2014,16.0,3
12,2015,16.0,3
3,2012,16.0,3
7,2013,16.0,2
7,2011,16.0,2
3,2008,16.0,2
7,2011,16.0,3
20,2010,16.0,3
3,2014,16.0,2
18,2009,16.0,3
6,2009,16.0,2
13,2012,16.0,2
2,2013,16.0,3
56,2007,16.0,3
7,2012,16.0,2
4,2004,16.0,2
7,2014,16.0,2
68,2015,16.0,2
7,2013,16.0,3
23,2014,16.0,2
41,2014,16.0,3
7,2011,16.0,3
160,2013,16.0,2
8,2014,16.0,3
24,2014,16.0,3
14,2015,16.0,2
14,2009,16.0,3
7,2015,16.0,2
17,2012,16.0,2
5,2006,16.0,3
33,2015,16.0,3
5,2006,16.0,3
30,2015,16.0,3
92,2016,16.0,2
10,2011,16.0,2
3,2013,16.0,2
33,2012,16.0,3
30,2014,16.0,2
39,2016,16.0,2
12,2014,16.0,2
39,2016,16.0,3
143,2012,16.0,3
17,2013,16.0,1
13,2014,16.0,3
16,2012,16.0,2
20,2011,16.0,3
36,2015,16.0,2
8,2012,16.0,2
14,2011,16.0,3
9,2016,16.0,2
14,2015,16.0,3
7,2014,16.0,3
7,2010,16.0,2
14,2012,16.0,3
53,2013,16.0,1
98,2014,16.0,3
96,2012,16.0,1
34,2013,16.0,2
107,2016,16.0,2
84,2015,16.0,2
25,2006,16.0,3
14,2015,16.0,2
9,2013,16.0,3
7,2011,16.0,3
178,2010,16.0,4
2,2013,16.0,2
7,2015,16.0,2
20,2011,16.0,3
34,2015,16.0,2
37,2010,16.0,2
13,2009,16.0,2
7,2012,16.0,3
2,2012,16.0,3
3,2014,16.0,2
3,2009,16.0,2
14,2010,16.0,2
10,2011,16.0,3
2,2008,16.0,3
3,2014,16.0,3
13,2015,16.0,2
3,2012,16.0,2
7,2010,16.0,2
3,2011,16.0,3
7,2014,16.0,3
23,2014,16.0,3
3,2015,16.0,2
20,2014,16.0,3
9,2015,16.0,2
63,2014,16.0,3
7,2011,16.0,3
12,2015,16.0,2
9,2014,16.0,3
8,2010,16.0,3
8,2013,16.0,2
13,1998,16.0,2
41,2012,16.0,2
40,2010,16.0,3
63,2014,16.0,3
2,2011,16.0,2
26,2011,16.0,3
18,2013,16.0,2
7,2007,16.0,3
96,2011,16.0,1
51,2012,16.0,2
9,2015,16.0,3
2,2006,16.0,2
119,2015,16.0,2
10,2013,16.0,3
3,2011,16.0,2
4,2012,16.0,3
14,2013,16.0,3
31,2013,16.0,3
56,2009,16.0,2
9,2016,16.0,2
8,2012,16.0,2
2,2011,16.0,1
7,2011,16.0,2
30,2014,16.0,3
28,2012,16.0,3
3,2012,16.0,2
8,2014,16.0,2
7,2013,16.0,3
3,2015,16.0,2
61,2013,16.0,2
34,2015,16.0,2
10,2013,16.0,3
7,2012,16.0,2
12,2016,16.0,1
14,2014,16.0,3
12,2012,16.0,2
9,2010,16.0,1
9,2013,16.0,3
39,2014,16.0,3
39,2014,16.0,3
3,2014,16.0,2
8,2014,16.0,2
4,2010,16.0,2
7,2012,16.0,2
13,2010,16.0,3
72,2016,16.0,2
17,2012,16.0,1
63,2012,16.0,3
22,2009,16.0,3
4,2014,16.0,2
264,2012,16.0,3
7,2010,16.0,2
164,2015,16.0,3
107,2015,16.0,3
4,2011,16.0,2
9,2014,16.0,2
7,2009,16.0,3
33,2009,16.0,3
38,2014,16.0,3
3,2010,16.0,3
22,2010,16.0,1
8,2006,16.0,3
5,2012,16.0,3
18,2016,16.0,2
33,2014,16.0,3
14,2011,16.0,2
28,2014,16.0,3
20,2012,16.0,2
33,2008,16.0,3
107,2013,16.0,3
9,2015,16.0,1
8,2016,16.0,2
3,2012,16.0,2
7,2014,16.0,3
264,2014,16.0,3
2,2015,16.0,2
9,2013,16.0,3
17,2010,16.0,3
144,2012,16.0,3
7,2015,16.0,2
2,2015,16.0,2
37,2013,16.0,2
3,2011,16.0,3
4,2007,16.0,2
23,2016,16.0,2
3,2009,16.0,2
22,2008,16.0,2
4,2011,16.0,3
2,2005,16.0,2
9,2016,16.0,2
9,2012,16.0,2
36,2012,16.0,2
8,2012,16.0,2
3,2010,16.0,2
13,2011,16.0,2
5,2007,16.0,3
38,2011,16.0,2
15,2013,16.0,3
3,2015,16.0,2
13,2013,16.0,3
32,2013,16.0,2
7,2010,16.0,4
56,2009,16.0,3
39,2016,16.0,3
20,2011,16.0,3
8,2010,16.0,3
7,2012,16.0,2
5,2010,16.0,3
19,2013,16.0,2
20,2014,16.0,2
3,2013,16.0,2
9,2016,16.0,2
9,2016,16.0,2
4,2009,16.0,2
130,2014,16.0,2
271,2010,16.0,3
8,2009,16.0,3
8,2010,16.0,2
10,2010,16.0,3
14,2015,16.0,3
12,2015,16.0,3
4,2014,16.0,4
7,2013,16.0,3
9,2015,16.0,3
2,2013,16.0,3
63,2009,16.0,3
2,2012,16.0,2
2,2006,16.0,2
9,2016,16.0,3
