points,year,price,variety_num,country_num,taster_name_Alexander Peartree,taster_name_Anna Lee C. Iijima,taster_name_Anne Krebiehl MW,taster_name_Carrie Dykes,taster_name_Christina Pickard,taster_name_Fiona Adams,taster_name_Jim Gordon,taster_name_Joe Czerwinski,taster_name_Kerin O’Keefe,taster_name_Lauren Buzzeo,taster_name_Matt Kettmann,taster_name_Michael Schachner,taster_name_Paul Gregutt,taster_name_Roger Voss,taster_name_Sean P. Sullivan,taster_name_Susan Kostrzewa,taster_name_Virginie Boone
88,2013,20.0,41,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88,2002,28.0,21,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88,2013,29.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,2014,19.0,70,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,2013,48.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,2013,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,2014,17.0,70,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,2012,33.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88,2013,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,2014,35.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2013,34.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2014,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,2013,26.0,50,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,2007,26.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,2007,28.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,2008,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86,2013,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,2013,12.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,2013,25.0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,2014,22.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,2014,23.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,2013,24.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2013,28.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2013,19.0,201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,14.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86,2014,16.0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2011,30.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,2012,28.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,2013,13.0,251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2011,13.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2012,32.0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,2012,19.0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,2013,60.0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91,2013,35.0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,2014,22.0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91,2013,60.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91,2014,32.0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91,2014,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91,2014,58.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91,2015,35.0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2013,42.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91,2013,27.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2014,29.0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91,2014,55.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91,2014,90.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2015,48.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2014,42.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91,2015,22.0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91,2013,65.0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,2015,34.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2014,55.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,2016,20.0,76,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,2016,20.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,2014,39.0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88,2016,18.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88,2016,14.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,2012,40.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91,2012,32.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91,2012,33.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91,2010,85.0,23,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,2012,50.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91,2010,30.0,23,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,2010,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2012,55.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91,2011,175.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2012,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91,2012,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2012,20.0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91,2007,21.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,2010,40.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,2010,46.0,30,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,2010,140.0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93,2009,70.0,39,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,2011,105.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93,2010,140.0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93,2010,50.0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,2010,65.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,2006,175.0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,2010,60.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,2010,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,2011,35.0,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93,2010,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,2008,34.0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,2013,18.0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,2010,55.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2013,34.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,2014,19.0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2013,75.0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90,2014,54.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2014,44.0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2012,31.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2013,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,2012,40.0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2014,24.0,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,2014,12.0,24,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,2014,21.0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91,2011,30.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91,2013,35.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2013,45.0,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91,2013,55.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91,2010,80.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2013,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2013,80.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2013,25.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91,2012,45.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91,2012,40.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2014,16.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,2014,40.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,2014,30.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,2014,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,2014,19.0,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,2012,30.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,2013,61.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,2013,150.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,2013,56.0,75,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,2009,28.0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,2012,20.0,21,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,2011,195.0,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,2015,14.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,2014,12.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,2014,12.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,2015,24.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,2014,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,2012,100.0,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,2012,65.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,2011,132.0,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,2014,25.0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2013,65.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90,2014,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2007,34.0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,2011,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,2012,20.0,36,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,2011,17.0,92,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,2011,15.0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,2011,32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87,2010,34.0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,2010,25.0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,2012,19.0,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,2012,15.0,35,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,2011,14.0,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,2010,18.0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,2011,10.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,2011,37.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88,2008,20.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2009,48.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,2007,59.0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88,2011,16.0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2009,26.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,2012,10.0,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83,2010,28.0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83,2012,9.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,2015,65.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93,2014,40.0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,2012,136.0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,2014,55.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93,2014,85.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,2014,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93,2014,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93,2014,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93,2016,50.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93,2013,20.0,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93,2014,45.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,2014,32.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,2012,91.0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,2015,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,2015,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,2016,52.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93,2014,60.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,2014,40.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,2016,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,2014,50.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,2016,24.0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88,2015,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,2016,23.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,2015,13.0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88,2016,17.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2013,135.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2014,47.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2014,44.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2013,60.0,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91,2013,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2014,90.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,2014,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,2013,50.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2014,22.0,23,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,2013,35.0,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91,2012,66.0,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91,2013,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2014,38.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,2013,65.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91,2013,40.0,18,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91,2013,100.0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91,2013,45.0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91,2014,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86,2014,18.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,2012,25.0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86,2012,16.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,2011,25.0,40,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,2014,15.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86,2014,19.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86,2013,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,2013,15.0,40,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,2013,35.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86,2014,20.0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,15.0,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2011,28.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,2011,27.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2014,28.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,2013,28.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,2016,16.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,2016,16.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,2014,48.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87,2014,50.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2013,40.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,2005,48.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91,2004,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86,2009,25.0,119,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86,2010,18.0,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92,2013,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2013,40.0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,2013,75.0,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,2013,36.0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,2013,32.0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,2014,20.0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,2013,65.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2014,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,2013,50.0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,2012,60.0,23,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
92,2015,30.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2013,64.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,2011,67.0,68,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
92,2015,20.0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
92,2015,20.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,2013,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,2015,21.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92,2014,75.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,2016,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2015,50.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,2013,55.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,2013,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2014,37.0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,2015,56.0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
92,2015,36.0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,2014,48.0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,2015,40.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2015,26.0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2015,26.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2015,20.0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2015,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,2013,34.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2014,45.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2013,90.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2013,42.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2012,45.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87,2016,20.0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87,2016,20.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,2016,11.0,36,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,2015,15.0,34,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,2014,42.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2015,15.0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,10.0,51,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,2015,11.0,40,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,2016,20.0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87,2014,40.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87,2016,24.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,2016,18.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,2016,13.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84,2011,13.0,8,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84,2009,24.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,2009,10.0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
83,2009,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,2012,20.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,2011,29.0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,2012,16.0,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96,2011,37.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,2010,25.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95,2007,65.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,2011,45.0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,2009,30.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94,2011,50.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
94,2010,50.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94,2008,40.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94,2009,75.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
94,2011,40.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94,2011,47.0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94,2011,50.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
94,2011,62.0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94,2010,29.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94,2007,57.0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94,2011,55.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,2014,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,2014,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
