country,description,points,price,province,region_1,taster_name,year,variety_100,designation_20,winery_3
US,"There's a density and concentration to this wine that many will find appealing, a mix of leathery cigar box and unfussy notions of clove and currant. Silky-smooth on the palate, it's full bodied and robust, made entirely from Cabernet.",87,75.0,California,Napa Valley,Virginie Boone,2012,4.0,Limited Release,Black Stallion
US,"Rich and varietally expressive on the nose, this Cabernet Sauvignon is softened by the addition of 15% Merlot, the two combining in layers of ripe plum and tobacco. With mouthwatering acidity and firm tannins, it offers a complete package of enjoyable, approachable Cabernet.",91,75.0,California,Napa Valley,Virginie Boone,2010,4.0,Limited Release,Black Stallion
US,"Juicy black fruit stars in this lush, expansive red, nicely priced for the appellation and providing great value for the quality. Violets appear on the nose, softening the length of tannin and toasted oak that follow.",91,60.0,California,Napa Valley,Virginie Boone,2013,4.0,Limited Release,Black Stallion
US,"This bold, full-bodied wine is understated in its layering of cassis, currant and juicy black cherry, with hints of clove and smoked meat. It's well balanced, with an enduring and evolving finish.",91,40.0,California,Napa Valley,Virginie Boone,2013,17.0,Limited Release,Black Stallion
US,"Smooth and round, this is a well-structured wine, amply blessed in black cherry, plum and spicy cinnamon. Made in small quantities, it does the variety justice and is fully ready for the table.",91,40.0,California,Napa Valley,Virginie Boone,2012,17.0,Limited Release,Black Stallion
US,"With a handful of Sémillon in the blend, this is a fleshy, full-bodied style of white wine, offering darker tones of caramel and oak. Well made, it features a tangle of vanilla and butterscotch on the big finish.",90,26.0,California,Napa Valley,Virginie Boone,2014,12.0,Limited Release,Black Stallion
US,"This is a fuller-bodied style of the variety, rich and moderate in acidity, with a fleshiness on the palate. It sings in tropical kumquat and pineapple alongside a succulence of melon.",87,26.0,California,Napa Valley,Virginie Boone,2015,12.0,Limited Release,Black Stallion
US,"Bright and alive in crisp pear and fresh citrus, this is a lovely, spicy Chardonnay, integrated and pleasing on the palate. The juicy fruit flavors delve into a creamy texture that lingers through to the finish.",91,35.0,California,Los Carneros,Virginie Boone,2012,2.0,Limited Release,Black Stallion
US,"Young and still intensely oaked, this wine holds undeniable promise in its fleshy, viscous and smooth layers of stone fruit and guava—an untrammeled expression of the Napa Valley's ability for generosity and structure. The finish is bittersweet in Meyer lemon.",90,35.0,California,Napa Valley,Virginie Boone,2013,2.0,Limited Release,Black Stallion
US,"This is a full-bodied, ripe, well-made and fruity wine, subdued and velvety on the palate in bright red fruit, leather, mint and cinnamon.",90,45.0,California,Rockpile,Virginie Boone,2013,13.0,Limited Release,Black Stallion
US,"This is a hearty, full-bodied red, blended with just a tease of 1% Viognier. Baked bread, plum jam and soft tannins highlight a juicy, burly celebration of high-toned acidity and leathery texture, remaining near-velvety on the palate through the lengthy, peppery finish.",91,40.0,California,Napa Valley,Virginie Boone,2013,6.0,Limited Release,Black Stallion
US,"Dark and rich in color, this dense, gamy and smoky wine offers licorice and leather in equal proportions. It's still young and grippy on the palate, but time should soften its layers, which do mellow on the finish. Cellar through 2017,",90,40.0,California,Napa Valley,Virginie Boone,2012,6.0,Limited Release,Black Stallion
US,"Fleshy and floral, this is a delightfully light, dry and tropical wine, with primary characteristics of apple and lime. Refreshing, it'll serve well as a versatile companion on the table or as as worthy apéritif, finishing in grassy fig and pear.",88,26.0,California,Napa Valley,Virginie Boone,2014,36.0,Limited Release,Black Stallion
US,"Aromas of plum, clove, coffee and wood spice lead to plush plump fruit flavors. The tannins give a light squeeze.",89,35.0,Washington,Columbia Valley (WA),Sean P. Sullivan,2014,8.0,Limited Release,Columbia Winery
US,"Intriguing aromas suggest barrel spices, vanilla and green herbs, with some of the notes seeming to tussle. The plum flavors are sweet with tart acidity and lightly chalky tannins.",88,32.0,Washington,Columbia Valley (WA),Sean P. Sullivan,2012,8.0,Limited Release,Columbia Winery
US,"Herb and flower aromas mix with notes of coffee and dark fruit. The licorice and black-fruit flavors show intensity, with a lick of tannins in the background.",90,35.0,Washington,Horse Heaven Hills,Sean P. Sullivan,2013,19.0,Limited Release,Columbia Winery
US,"Barrel fermented and aged in French oak (16% new), this wine has a creamy, textured feel that plays well with its aromas of melted butter, pear and spice. Pair it with seafood risotto.",88,25.0,Washington,Yakima Valley,Sean P. Sullivan,2013,2.0,Limited Release,Columbia Winery
US,"Light aromas of vanilla, coconut, exotic spices and blue fruit are followed by plump, tart fruit flavors and firm, somewhat astringent tannins. There are a lot of good things going on but the tannins need to be tamed.",89,35.0,Washington,Horse Heaven Hills,Sean P. Sullivan,2013,10.0,Limited Release,Columbia Winery
US,"Coffee tones along with floral and vanilla aromas pervade on the nose. The tart-cherry palate is supported by mouthwatering acidity and chewy, slightly dry tannins. Pair alongside a juicy steak.",89,35.0,Washington,Columbia Valley (WA),Sean P. Sullivan,2012,43.0,Limited Release,Columbia Winery
Spain,"Butterscotch and candle wax aromas signal a wine in the early stages of decline. In addition, this shows dusty apple and mild citrus scents. The palate is being kept upright by citrusy acidity, while flavors of nectarine and citrus end with bready, aged notes. Drink immediately or wait for the 2012.",86,15.0,Galicia,Rías Baixas,Michael Schachner,2011,35.0,Limited Release,Vionta
Spain,"Simple and airy on the nose, with melon, apple and citrus notes. It's spritzy, healthy and citrusy in the mouth, with comfortable, familiar pineapple and melon flavors. Holds steady on the finish. Very nice for immediate drinking.",89,15.0,Galicia,Rías Baixas,Michael Schachner,2010,35.0,Limited Release,Vionta
Spain,"Dusty apple and minerally aromas are regionally and varietally correct. Flavors of apple and citrus are standard, while an unbroken finish is holding form. Drink now.",89,15.0,Galicia,Rías Baixas,Michael Schachner,2014,35.0,Limited Release,Vionta
Spain,"As this enters its second year in bottle, the nose is still clean and punchy, much like fruit salad. A plump solid mouthfeel holds flavors of salty peach. Beyond that, there's not a lot to say about this standard Albariño. Drink immediately.",87,15.0,Galicia,Rías Baixas,Michael Schachner,2015,35.0,Limited Release,Vionta
Spain,"Fleshy pear and applesauce aromas are dusty but not substantive. The palate feels grabby and cidery, with lemony acidity. Odd flavors of stale passion fruit and grapefruit finish yeasty and broken.",82,16.0,Galicia,Rías Baixas,Michael Schachner,2013,35.0,Limited Release,Vionta
US,"This wine is flavorful and sturdy. Full bodied enough to accompany rich dishes, it's affordable, too. It has butter and caramel aromas, an almost thick, syrupy texture and firm tannins. Moderate cherry flavors accompany the oaky components.",86,16.0,California,Mendocino,Jim Gordon,2014,1.0,Made With Organic Grapes,Bonterra
US,"Well made, complex and complete, this offers a tantalizing whiff of lightly toasted oak that mingles with cinnamon and berry aromas, all carrying through to the palate. It's nicely balanced between assertive flavors, fresh acidity and full body. Nuances of rosemary, plum and cherry linger on the finish.",91,16.0,California,Mendocino County,Jim Gordon,2012,1.0,Made With Organic Grapes,Bonterra
US,"Beautifully integrated oak and a firm structure combine in this rather tight but superbly balanced wine. It smells like black cherries and tastes like raspberries and blueberries, accented by toasted baguette, cinnamon and fresh cedar notes. The finish is long and lightly spicy. Best after 2018.",92,16.0,California,California,Jim Gordon,2014,4.0,Made With Organic Grapes,Bonterra
US,"On the big and bold side, this has abundant fruit flavors surrounded by equally abundant lip-smacking tannins, great acidity and a long finish. Not very oaky, it has a vibrancy and fruit focus that is mouthwatering and compelling. It's tasty now, but will also improve through 2017.",90,15.0,California,Mendocino County,Jim Gordon,2012,17.0,Made With Organic Grapes,Bonterra
US,"This is hard to resist, a crisp, easy sipper that's gentle on the wallet and bright with sweet jasmine aromatics. On the palate expect refreshing Mandarin orange and lemon zest flavors. It's a clean, crisp wine made from organic grapes, 52% of which hail from Lake, the rest from Mendocino County.",88,14.0,California,Mendocino-Lake,Virginie Boone,2012,12.0,Made With Organic Grapes,Bonterra
US,"With organically grown grapes from both Lake County (58%) and Mendocino (42%), this showcases the best of both regions. It has a great mix of lemon, grapefruit, honeydew and kiwi freshness that remains balanced on the finish. It's a quaffable summer wine.",88,14.0,California,Lake County-Mendocino County,Virginie Boone,2010,12.0,Made With Organic Grapes,Bonterra
US,"Bonterra sources organically grown grapes from both Mendocino and Lake counties to craft this light, slightly sour white generous in kiwi and a pronounced aroma and taste of honeydew.",86,14.0,California,Mendocino-Lake,Virginie Boone,2013,12.0,Made With Organic Grapes,Bonterra
US,"Ripe fruit meets butter and spice in this medium-bodied, smooth and integrated wine. It opens with Bosc pear and golden apple aromas, melding with vanilla and marzipan notes, its richness of flavor nicely buoyed up by acidity.",90,14.0,California,Mendocino County,Jim Gordon,2015,2.0,Made With Organic Grapes,Bonterra
US,"This wine is big and bold, but its opulent, generous fruit flavors perfectly fill out its frame, giving it the balance it needs for enjoyment. Ripe blackberry and black cherry notes mark the palate, unfettered by oak-inflected flavor. The texture is firm with lots of fine-grained tannins, while the fruit lingers nicely on the finish.",91,16.0,California,Mendocino County,Jim Gordon,2014,13.0,Made With Organic Grapes,Bonterra
US,Beautiful black-cherry aromas and flavors make this wine direct and focused. A slightly gripping texture of fine-grained tannins and good acidity keeps the mouthfeel lively. It has a wonderful sense of purity and focus.,91,16.0,California,Mendocino County,Jim Gordon,2015,13.0,Made With Organic Grapes,Bonterra
US,"There's a faint hint of pink in the color of this bright, cheery, light and appetizing wine. It combines flashes of crisp green apple with ripe pear, golden cherry and white peach for a cornucopia of delicious fruit flavor.",88,14.0,California,Mendocino County,Jim Gordon,2013,25.0,Made With Organic Grapes,Bonterra
US,"This is a deliciously easygoing Viognier bright with fresh apricot flavor, high in acidity and a finish of lemon-lime. Enjoy on its own or with spicy Thai or Vietnamese food.",87,14.0,California,Mendocino County,Virginie Boone,2012,25.0,Made With Organic Grapes,Bonterra
US,"Substantive flavors and a rich, tannic texture form a serious profile for this deeply colored, dry and full-bodied wine. It smells like raspberries, tastes deep and concentrated, and has a very firm and nicely astringent mouthfeel. Pour it with a big steak, chop or roast.",91,16.0,California,California,Jim Gordon,2013,4.0,Made with Organic Grapes,Bonterra
US,"Aromas and flavors of fresh, crisp, green apples and golden cherries seem to light up this medium-bodied and well-balanced wine. It has firm acidity, a refreshing texture, and just enough heft in the body to serve with appetizers and cheese, but will also stand up to rich seafood preparations.",89,14.0,California,Mendocino County,Jim Gordon,2013,2.0,Made with Organic Grapes,Bonterra
US,"Lively aromas, an appetizing balance and just-rich-enough fruit flavors make a good combo in this medium- to full-bodied wine. It has subtle herb and kiwi aromas, crisp apple flavors, and a texture poised between supple and tangy.",89,14.0,California,Mendocino-Lake,Jim Gordon,2014,25.0,Made with Organic Grapes,Bonterra
Spain,"Murky grassy berry aromas and a whiff of cinnamon make for a sketchy nose. This feels choppy, while quick-hitting flavors of forced oak, baking spice and murky berry fruits finish hollow.",83,10.0,Central Spain,Vino de la Tierra de Castilla,Michael Schachner,2015,4.0,Made With Organic Grapes,Mureda
Spain,"Light in color and just as light in body, this Merlot smells like cherry, plum and chewing gum. A lean linear palate generates tart generic red-fruit flavors prior to a sour finish.",82,10.0,Central Spain,Vino de la Tierra de Castilla,Michael Schachner,2015,17.0,Made With Organic Grapes,Mureda
Spain,"Citrus and apricot aromas are basic. This feels dilute but fresh. Peppery, slightly bitter and stalky white-fruit flavors finish similarly.",84,10.0,Central Spain,Vino de la Tierra de Castilla,Michael Schachner,2015,2.0,Made with Organic Grapes,Mureda
Australia,"This medium-bodied Chardonnay features aromas of pineapple and roasted cashew. Similar notes of ripe pineapple and nuts mark the palate, then ease to a rather soft, easy finish. Drink now.",86,18.0,South Australia,South Australia,Joe Czerwinski,2016,2.0,Made With Organic Grapes,Yalumba
Australia,"This is a medium-bodied, richly textured Chardonnay that deserves a place on any table. Grilled pineapple and peach notes convey ripeness without excessive oak or weight, finishing long and plush. Drink now–2020.",90,17.0,South Australia,South Australia,Joe Czerwinski,2015,2.0,Made With Organic Grapes,Yalumba
Australia,"Yalumba has been pushing the organic envelope in recent years, and this Shiraz is a winner. It's full bodied and supple nearly to the point of creaminess, but delivers mixed berry, vanilla and baking-spice flavors, all with a certain amount of elegance. Drink now–2022.",90,18.0,South Australia,South Australia,Joe Czerwinski,2015,24.0,Made With Organic Grapes,Yalumba
Australia,"On top of being made from organically grown grapes, this wine is vegan friendly. Of course, that means nothing unless the wine is good. Thankfully, this wine is excellent. Apricot, honey and ginger notes mingle easily on the palate. Drink this full-bodied, slightly open-knit wine over through 2017.",91,17.0,South Australia,South Australia,Joe Czerwinski,2014,25.0,Made with Organic Grapes,Yalumba
Australia,"Not the darkest, biggest or richest Shiraz to ever come out of Australia, this is nevertheless a delightful wine. A green peppercorn note accents red raspberry and cherry fruit, with just a hint of vanilla in the background. Drink it over the next year or two.",89,16.0,South Australia,South Australia,Joe Czerwinski,2010,24.0,Made with Organic Grapes,Yalumba
Spain,"Heavy oak aromas sit atop wiry plum and spice scents. This feels tannic and tough, with up-front oak and herbal berry flavors. A dry tannic, spicy finish features palpable oak that tastes forced and like plastic.",84,11.0,Central Spain,Vino de la Tierra de Castilla,Michael Schachner,2015,10.0,Made With Organic Grapes,Venta Morales
Spain,"Concentrated, muscular aromas of leathery blackberry set up a full, grinding, powerful palate with dark, earthy flavors of toast, blackberry and black plum. A peppery, spicy finish simmers with mild heat and burn.",88,11.0,Central Spain,Vino de la Tierra de Castilla,Michael Schachner,2013,10.0,Made With Organic Grapes,Venta Morales
Spain,"Tart and angular on the nose, with sharp red berry and plum aromas. Crisp and acidic, with sweet-and-sour flavors in front of a tight, clean, short finish. Fresh but high in acidity and veering towards tart.",84,10.0,Central Spain,La Mancha,Michael Schachner,2009,10.0,Made With Organic Grapes,Venta Morales
Spain,"Foxy aromas of plum and berry come with a dusting of spice and earthy accents. This feels sticky and a bit heavy, while blueberry and boysenberry flavors carry and herbal streak as well as minty notes and heat on the finish.",84,10.0,Central Spain,La Mancha,Michael Schachner,2011,10.0,Made with Organic Grapes,Venta Morales
France,"This pale rosé is showing its maturity at seven years of age, its fruitiness transforming into extra richness, with touches of toast. It's a very fine wine, ripe and ready to drink.",92,66.0,Champagne,Champagne,Roger Voss,2010,27.0,Brut Rosé,Deutz
France,"This most recent release of vintage rosé from Deutz boasts fine acidity and crisp young fruit, marking it as a wine to age. Bright and lively with a sophisticated edge of acidity and red currant fruit, it should be cellared until 2019.",92,66.0,Champagne,Champagne,Roger Voss,2012,27.0,Brut Rosé,Deutz
France,"It's a shame to release this wine so young, because its constituents are individually impressive. It will need a few years for the acidity to come together with the ripe melon and grapefruit flavors, the soft texture and the bright vivid character.",92,69.0,Champagne,Champagne,Roger Voss,2005,27.0,Brut,Deutz
France,"Any vintage Champagne from 2004 will still be young, and this is no exception. But with the fresh, light Deutz style, this is already offering delicious green plum and citrus flavors, supplemented by creamy acidity. The finish is soft, light, creamy.",90,69.0,Champagne,Champagne,Roger Voss,2004,27.0,Brut,Deutz
France,"This wine, though still young, reveals much about the Deutz style as well as the vintage. It strikes a balance between softness and crispness that fits the ethos of the house. At the same time, it's an attractive medium-term bottling, in line with what many producers acheived in 2010. It should be kept until 2019.",94,60.0,Champagne,Champagne,Roger Voss,2010,27.0,Brut,Deutz
France,"This is certainly rich, packed with youthful green- and white-fruit flavors, but it still has that seductive elegance that is the hallmark of Deutz. Here is a wine that definitely needs aging. It has richness but there is still a raw edge.",92,67.0,Champagne,Champagne,Roger Voss,2000,27.0,Brut,Deutz
France,"Potentially this is a delicious, fresh but firm Chardonnay in the more delicate Deutz style. Potentially, because this is still young. Wait a couple of years for the mineral and ultra-fresh apple flavors to blend together.",91,82.0,Champagne,Champagne,Roger Voss,2004,2.0,Blanc de Blancs Brut,Deutz
France,"This wine is still young, reveling in its bright fruit and mineral texture. Drawn from Côte des Blancs vineyards, it's tight, tense and loaded with citrus fruit. With its finely crisp aftertaste, it's delicious now for its fruit but will also be great from 2020, once its toasty character develops more fully.",93,80.0,Champagne,Champagne,Roger Voss,2010,27.0,Blanc de Blancs Brut,Deutz
Argentina,"Simple and easy to like, with cassis and cherry aromas along with a hint of earth, moss and leather. The palate is fresh, juicy and healthy, with clean, regular raspberry and ripe currant flavors. And the finish is long and mildly toasty. Good, presentable and ready to drink.",87,20.0,Other,San Juan,Michael Schachner,2006,4.0,Grand Reserve,Graffigna
Argentina,"Earthy aromas suggest red cabbage and olive more than bright, ripe berry. The palate is chunky and clampy, with jammy, overly broad black fruit flavors that finish on the stewed and herbal side. Concentrated, massive and clumsy.",84,19.0,Other,San Juan,Michael Schachner,2007,4.0,Grand Reserve,Graffigna
Argentina,"Every kind of pepper, from green to red to jalapeño, is present on the nose, along with red plum and spice aromas. Feels tight and zesty, with Italian-leaning flavors of tomato, oregano and basil along with cassis and strawberry. Crisp and agile on the finish, but tastes green.",84,20.0,Other,San Juan,Michael Schachner,2008,4.0,Grand Reserve,Graffigna
Argentina,"Smashed berry aromas are backed by earth and toasty oak notes. Fairly hard and tannic on the palate, this shows herbal plum flavors in front of a bold finish with dry tannins and a hint of wood spice.",87,20.0,Other,San Juan,Michael Schachner,2012,8.0,Grand Reserve,Graffigna
Argentina,"The wine has a dark, crusty top to the nose, with solid berry aromas under that. The palate is bright, zesty and features familiar plum and black cherry flavors. And the finish is straightforward but smooth. Stylish, with a little snap, crackle and pop.",90,20.0,Other,San Juan,Michael Schachner,2006,8.0,Grand Reserve,Graffigna
Argentina,"Olive, blackberry and toasty oak all give hope, but when this wine crosses the palate the acidity is so intense that it causes you to take count of your cheeks, tongue and teeth. On one hand, there's blackberry and cassis flavors to enjoy; on the other, the mouthfeel leaves you roughed up. Imported by Pernod Ricard, USA.",84,20.0,Other,San Juan,Michael Schachner,2004,8.0,Grand Reserve,Graffigna
Argentina,"Off the grid and strange smelling, with jumbled aromas that are hard to describe. Exceedingly sour and lean on the palate, with a vegetal finish.",80,20.0,Other,San Juan,Michael Schachner,2005,8.0,Grand Reserve,Graffigna
Argentina,"A light, mildly stemmy and roasted Pinot with medium body and a solid mouthfeel. While not all that aromatic, the wine tastes of strawberry, raspberry and rhubarb, and there are accents of pepper and herbs along the way and on the finish. Shows good weight and color.",85,16.0,Mendoza Province,Mendoza,Michael Schachner,2007,1.0,Selección,Alamos
Argentina,"Selección is proving itself to be a consistent modern Malbec (the last four vintages have rated 89 or 90 points). This rendition shows graphite, inky berry notes and savory spice aromas such as cumin and cardamom. It's rich and full bodied, with tobacco, coconut and baked plum and berry flavors. A smooth finish is neither tannic nor overpowering.",90,20.0,Mendoza Province,Mendoza,Michael Schachner,2011,8.0,Selección,Alamos
Argentina,"Saturated, inky Malbec with plenty of sweet mocha, chocolate and vanilla to go with black fruit aromas. The palate is big and bold but controlled, with compact, intense flavors of berry, leather and black tea. Smooth on the finish, with soft, integrated tannins and just enough acidity to maintain freshness. Drink this year.",90,20.0,Mendoza Province,Mendoza,Michael Schachner,2008,8.0,Selección,Alamos
Argentina,"This is Alamos's top Malbec, and it is fat and savory on the nose, with rubber, leather, asphalt and cured-meat aromas in addition to showing jammy fruit scents. In the mouth, this is lush and meaty, with blueberry, jerky and campfire flavors. A toasty, stout finish is big and weighty, but overall this fruit bomb is balanced.",90,20.0,Mendoza Province,Mendoza,Michael Schachner,2010,8.0,Selección,Alamos
Spain,"Ripe black-plum and spice aromas are dense and blocky. This is 85% Syrah and 15% Monastrell, with a jammy palate and a touch of heat and flab. Flavors of raisin, blackberry and prune finish earthy, with an echo of prune and moderately scratchy tannins.",89,22.0,Levante,Jumilla,Michael Schachner,2014,3.0,Selección,Monterebro
Spain,"This ruby colored Syrah-led blend is stout, oaky, minerally and convincing, with ripe cassis, prune and licorice aromas. Full, rubbery tannins make for a choppy palate, while briny and earthy flavors of blackberry and plum finish with a punch of acidity.",89,22.0,Levante,Jumilla,Michael Schachner,2013,3.0,Selección,Monterebro
Spain,"Blackberry, cassis and dusty aromas get this full-bodied Syrah-Monastrell off to a great start. This is staunch and well built, with firm tannins and dark, masculine flavors of blackberry, black currant, pepper and a hint of salt. A gutsy finish is powerful but balanced. This is impressive for the price.",91,37.0,Levante,Jumilla,Michael Schachner,2011,6.0,Selección,Monterebro
Spain,"Dark purple in color, this Syrah-led blend with 15% Monastrell is jammy, toasty, herbal and minty green on the nose. A muscular, rubbery and tannic palate features blackberry flavors backed by a blackened finish of bitter coffee and herbal notes.",87,18.0,Levante,Jumilla,Michael Schachner,2012,6.0,Selección,Monterebro
Spain,"This ripe wine from a warm year is raisiny up front, with additional scents of molasses and baked plum. Choppy, clampy tannins frame oaky flavors of red plum and raspberry, while oak spice and resiny flavors push a woody finish that includes a strong minty accent. This is 85% Monastrell and 15% Syrah.",89,18.0,Levante,Jumilla,Michael Schachner,2012,3.0,Crianza,Monterebro
Spain,"Crisp plum and floral aromas rest on rocky base and offer up balsamic notes. This Monastrell-driven blend is full in body, with spicy, herbal, wild-brush flavors accenting core dark plum and berry. A lasting finish is herbal, deep and potent. Drink through 2017.",90,15.0,Levante,Jumilla,Michael Schachner,2011,3.0,Crianza,Monterebro
Spain,"This wine's compact, lightly toasted berry aromas are reticent but also slyly complex. The palate is packed with firm, abrasive tannins. Dark berry, spice, toast and chocolate flavors finish long and harmonious, with equal amounts of herbal, exotic, oak and berry flavors. Drink through 2026.",92,42.0,Northern Spain,Ribera del Duero,Michael Schachner,2012,10.0,Selección,Arrocal
Spain,"Loamy, ripe, earthy aromas of black cherry suggest raisin and stewed berry. The palate is full and mostly balanced for a warm-vintage, very ripe wine such as this. Flavors of berry, roasted plum and earth finish with raisiny richness and just enough zesty acidity to keep things upright and afloat. Drink through 2018.",90,42.0,Northern Spain,Ribera del Duero,Michael Schachner,2009,10.0,Selección,Arrocal
Spain,"Elegant yet ripe on the nose, this gets going in fine form via spicy, exotic, oaky aromas on top of primary berry tones. Powerful and oaky on the palate, with a creamy vanilla flavor, this brings on the blackberry, mocha, cocoa and toast as it works its way to a clean, long finish. One can drink this now, but the optimum window will be 2018–2021.",93,38.0,Northern Spain,Ribera del Duero,Michael Schachner,2010,10.0,Selección,Arrocal
Spain,"Dark, meaty aromas of blackberry, boysenberry, herbs and spice pave the way for a jammy, tannic palate that's jumbled in feel. Blueberry, mint, herb and briny flavors finish blocky, with herbal notes and heat. Drink this big-bodied offering through 2023.",91,42.0,Northern Spain,Ribera del Duero,Michael Schachner,2011,10.0,Selección,Arrocal
Spain,"Dense, roasted, earthy aromas of lightly stewed berry fruits and leather set up a deep, oaky palate with baked, loamy dark-fruit flavors that finish smooth, mellow and rich in feel. This is luxurious Mencía with modest acidity; drink through 2017.",91,45.0,Northern Spain,Bierzo,Michael Schachner,2011,46.0,Selección,Godelia
Spain,"Ripe black-fruit aromas are cuddly and reflect the warm conditions of 2012. Tight and ribbed on the palate, this has the structure to handle blackberry, chocolate and peppery spice flavors without seeming overripe or jammy. A saturated finish benefits from the right amount of acidity. Drink through 2023.",93,40.0,Northern Spain,Bierzo,Michael Schachner,2012,46.0,Selección,Godelia
Spain,"Briary, woody, scratchy aromas announce plenty of new oak, and there are also balsamic notes, leather and wild berry scents to ponder. The palate is big, grapy and lusty, while the flavors are baked, jammy and finish with a clear note of raisin as well as chocolate.",90,42.0,Northern Spain,Bierzo,Michael Schachner,2009,46.0,Selección,Godelia
US,"Aromas of hazelnut, mineral and pear lead to off-dry, full-feeling fruit flavors that are stitched up with citric acidity on the finish. It doesn't entirely come together but there's plenty to enjoy.",87,20.0,Washington,Columbia Gorge (WA),Sean P. Sullivan,2014,18.0,Celilo Vineyard,Ross Andrew
US,"Most of the fruit for this wine comes from this vineyard's 1975 plantings. It brings nuanced aromas of pear and mineral, drinking just a hair off dry, with more than ample acidity to balance out the fleshy flavors. The finish lasts a long time.",90,21.0,Washington,Columbia Gorge (WA),Sean P. Sullivan,2014,18.0,Celilo Vineyard,Ross Andrew
US,"The Boushey character shines through in this elegant, complex wine. A lovely, sensual mix of loam, mushroom, tobacco and black cherry blends into a stylish wine with exceptional detail all the way through its lengthy finish.",92,34.0,Washington,Columbia Valley (WA),Paul Gregutt,2009,6.0,Boushey Vineyard,Ross Andrew
US,"The aromas on this wine are quite unusual, with notes of wet copper penny, fresh sage and raspberry. Meanwhile the cranberry and cherry flavors are sweet and concentrated, creating an uneasy juxtaposition.",87,40.0,Washington,Columbia Valley (WA),Sean P. Sullivan,2010,6.0,Boushey Vineyard,Ross Andrew
US,"A blend of three new Syrah clones that were fermented separately, then blended into a satisfying, though still young and somewhat jagged wine that will benefit from more bottle age. It comes out toasty and gamy, with undertones of cured meat, stiff tannins and moist earth. The classic Boushey vineyard flavors of herb, green tea and cured meats are here in abundance.",91,32.0,Washington,Columbia Valley (WA),Paul Gregutt,2006,6.0,Boushey Vineyard,Ross Andrew
US,"All aged in single-use French oak, this offers pleasing nuances of corn on the cob, spice, mineral and chamomile. The prickly pear flavors are both elegantly styled and well balanced.",89,45.0,Washington,Columbia Gorge (WA),Sean P. Sullivan,2013,2.0,Celilo Vineyard,Ashan
US,"Barrel fermented and aged in once-used French oak, this wine offers generous aromas of corn on the cob, corn silk, baked apple and spice. The flavors are silky and restrained, showing a lovely sense of balance.",90,40.0,Washington,Columbia Valley (WA),Sean P. Sullivan,2014,2.0,Celilo Vineyard,Ashan
US,"Aromas of candy corn, spice and almond butter are followed by full-bodied, tropical-fruit flavors that show a pleasing sense of richness and intensity. It's a delicious example of the variety, with a lingering finish.",91,25.0,Washington,Columbia Valley (WA),Sean P. Sullivan,2016,2.0,Barrel Fermented,Ashan
US,"This wine offers a pleasing mixture of aromas and flavors of baking spices, pear and apple. Viscosity and weight gives it a sense of gravitas but never gets bogged down.",91,25.0,Washington,Columbia Valley (WA),Sean P. Sullivan,2014,2.0,Barrel Fermented,Ashan
US,"This wine was barrel fermented and aged in 100% new French oak. Aromas of sweet spices, toast and stone fruit are followed by a full-bodied palate. It shows a lovely sense of texture.",91,40.0,Washington,Columbia Valley (WA),Sean P. Sullivan,2014,2.0,Conner Lee Vineyard,Ashan
US,"Barrel fermented and aged in 100% new French oak, this wine brings aromas of toasty barrel spices, peach and lemon curd. It's full bodied and creamy in feel, with the alcohol poking through and providing some distraction.",89,45.0,Washington,Columbia Valley (WA),Sean P. Sullivan,2013,2.0,Conner Lee Vineyard,Ashan
US,"Sourced from vines planted in 1982, it's brightly aromatic with sweet floral notes, orange peel and lychee. Medium bodied, it drinks dry with abundant spice and floral flavors. A thoroughly delicious wine that begs to be paired with scallops or spicy Thai dishes.",91,22.0,Washington,Columbia Gorge (WA),Sean P. Sullivan,2012,23.0,Celilo Vineyard,Dowsett Family
US,"The aromas explode with exuberant notes of lychee, rose water, pink grapefruit and spice. The palate is medium-bodied, drinking dry with a spicy and flowery finish. The balance is impeccable.",90,22.0,Washington,Columbia Gorge (WA),Sean P. Sullivan,2014,23.0,Celilo Vineyard,Dowsett Family
US,"The cool 2011 vintage hit the Columbia Gorge especially hard, but winemaker Chris Dowsett has crafted an expressive, wonderfully fragrant old-vine Gewürztraminer. This is tart and saline, with notes of lemon, lime and grapefruit rind and flesh that combine to form a delicate, lingering, snappy and bracing style.",90,22.0,Washington,Columbia Gorge (WA),Paul Gregutt,2011,23.0,Celilo Vineyard,Dowsett Family
US,"From vines planted in 1982, this delivers exuberant lychee, spice, rose petal and citrus zest aromas. It's dry and medium-bodied on the palate, with spice-driven flavors and floral notes that persist on the (slightly warm) finish. It drinks well on its own but really sings at the dinner table.",91,22.0,Washington,Columbia Gorge (WA),Sean P. Sullivan,2015,23.0,Celilo Vineyard,Dowsett Family
US,"These vines were planted in 1984; they are dry-farmed with all-natural acids, most unusual for Washington State. So you have a beguiling mix of aromatic, lightly soapy, perfumed, floral scents, matched to exotic passion fruit and grapefruity citrus. There is a lot of acid here, and it's a young wine, but it has wonderful concentration and a full-throttle mix of perfume, fruit and flesh. The finish seems endless, and promises a long life ahead.",92,22.0,Oregon,Columbia Gorge (OR),Paul Gregutt,2007,23.0,Celilo Vineyard,Dowsett Family
